ID	GSM1539080	GSM1539081	GSM1539082	GSM1539083	GSM1539084	GSM1539085	GSM1539086	GSM1539087	GSM1539088	GSM1539089	GSM1539090	GSM1539091	GSM1539092	GSM1539093	GSM1539094	GSM1539095	GSM1539096	GSM1539097	GSM1539098	GSM1539099	GSM1539100	GSM1539101	GSM1539102	GSM1539103	GSM1539104	GSM1539105	GSM1539106	GSM1539107	GSM1539108	GSM1539109	GSM1539110	GSM1539111	GSM1539112	GSM1539113	GSM1539114	GSM1539115	GSM1539116	GSM1539117	GSM1539118	GSM1539119	GSM1539120	GSM1539121	GSM1539122	GSM1539123	GSM1539124	GSM1539125	GSM1539126	GSM1539127	GSM1539128	GSM1539129	GSM1539130	GSM1539131	GSM1539132	GSM1539133	GSM1539134	GSM1539135	GSM1539136	GSM1539137	GSM1539138	GSM1539139	GSM1539140	GSM1539141	GSM1539142	GSM1539143	GSM1539144	GSM1539145	GSM1539146	GSM1539147	GSM1539148	GSM1539149	GSM1539150	GSM1539151	GSM1539152	GSM1539153	GSM1539154	GSM1539155	GSM1539156	GSM1539157	GSM1539158	GSM1539159	GSM1539160	GSM1539161	GSM1539162	GSM1539163	GSM1539164	GSM1539165	GSM1539166	GSM1539167	GSM1539168	GSM1539169	GSM1539170	GSM1539171	GSM1539172	GSM1539173	GSM1539174	GSM1539175	GSM1539176	GSM1539177	GSM1539178	GSM1539179	GSM1539180	GSM1539181	GSM1539182	GSM1539183	GSM1539184	GSM1539185	GSM1539186	GSM1539187	GSM1539188	GSM1539189	GSM1539190	GSM1539191	GSM1539192	GSM1539193	GSM1539194	GSM1539195	GSM1539196	GSM1539197	GSM1539198	GSM1539199	GSM1539200	GSM1539201	GSM1539202	GSM1539203	GSM1539204	GSM1539205	GSM1539206	GSM1539207	GSM1539208	GSM1539209	GSM1539210	GSM1539211	GSM1539212	GSM1539213	GSM1539214	GSM1539215	GSM1539216	GSM1539217	GSM1539218	GSM1539219	GSM1539220	GSM1539221	GSM1539222	GSM1539223	GSM1539224	GSM1539225	GSM1539226	GSM1539227	GSM1539228	GSM1539229	GSM1539230	GSM1539231	GSM1539232	GSM1539233	GSM1539234	GSM1539235	GSM1539236	GSM1539237	GSM1539238	GSM1539239	GSM1539240	GSM1539241	GSM1539242	GSM1539243	GSM1539244	GSM1539245	GSM1539246	GSM1539247	GSM1539248	GSM1539249	GSM1539250	GSM1539251	GSM1539252	GSM1539253	GSM1539254	GSM1539255	GSM1539256	GSM1539257	GSM1539258	GSM1539259	GSM1539260	GSM1539261	GSM1539262	GSM1539263	GSM1539264	GSM1539265	GSM1539266	GSM1539267	GSM1539268	GSM1539269	GSM1539270	GSM1539271	GSM1539272	GSM1539273	GSM1539274	GSM1539275	GSM1539276	GSM1539277	GSM1539278	GSM1539279	GSM1539280	GSM1539281	GSM1539282	GSM1539283	GSM1539284	GSM1539285	GSM1539286	GSM1539287	GSM1539288	GSM1539289	GSM1539290	GSM1539291	GSM1539292	GSM1539293	GSM1539294	GSM1539295	GSM1539296	GSM1539297	GSM1539298	GSM1539299	GSM1539300	GSM1539301	GSM1539302	GSM1539303	GSM1539304	GSM1539305	GSM1539306	GSM1539307	GSM1539308	GSM1539309	GSM1539310	GSM1539311	GSM1539312	GSM1539313	GSM1539314	GSM1539315	GSM1539316	GSM1539317	GSM1539318	GSM1539319	GSM1539320	GSM1539321	GSM1539322	GSM1539323	GSM1539324	GSM1539325	GSM1539326	GSM1539327	GSM1539328	GSM1539329	GSM1539330	GSM1539331	GSM1539332	GSM1539333	GSM1539334	GSM1539335	GSM1539336	GSM1539337	GSM1539338	GSM1539339	GSM1539340	GSM1539341	GSM1539342	GSM1539343	GSM1539344	GSM1539345	GSM1539346	GSM1539347	GSM1539348	GSM1539349	GSM1539350	GSM1539351	GSM1539352	GSM1539353	GSM1539354	GSM1539355	GSM1539356	GSM1539357	GSM1539358	GSM1539359	GSM1539360	GSM1539361	GSM1539362	GSM1539363	GSM1539364	GSM1539365	GSM1539366	GSM1539367	GSM1539368	GSM1539369	GSM1539370	GSM1539371	GSM1539372	GSM1539373	GSM1539374	GSM1539375	GSM1539376	GSM1539377	GSM1539378	GSM1539379	GSM1539380	GSM1539381	GSM1539382	GSM1539383	GSM1539384	GSM1539385	GSM1539386	GSM1539387	GSM1539388	GSM1539389	GSM1539390	GSM1539391	GSM1539392	GSM1539393	GSM1539394	GSM1539395	GSM1539396	GSM1539397	GSM1539398	GSM1539399	GSM1539400	GSM1539401	GSM1539402	GSM1539403	GSM1539404	GSM1539405	GSM1539406	GSM1539407	GSM1539408	GSM1539409	GSM1539410	GSM1539411	GSM1539412	GSM1539413	GSM1539414	GSM1539415	GSM1539416	GSM1539417	GSM1539418	GSM1539419	GSM1539420	GSM1539421	GSM1539422	GSM1539423	GSM1539424	GSM1539425	GSM1539426	GSM1539427	GSM1539428	GSM1539429	GSM1539430	GSM1539431	GSM1539432	GSM1539433	GSM1539434	GSM1539435	GSM1539436	GSM1539437	GSM1539438	GSM1539439	GSM1539440	GSM1539441	GSM1539442	GSM1539443	GSM1539444	GSM1539445	GSM1539446	GSM1539447	GSM1539448	GSM1539449	GSM1539450	GSM1539451	GSM1539452	GSM1539453	GSM1539454	GSM1539455	GSM1539456	GSM1539457	GSM1539458	GSM1539459	GSM1539460	GSM1539461	GSM1539462	GSM1539463	GSM1539464	GSM1539465	GSM1539466	GSM1539467	GSM1539468	GSM1539469	GSM1539470	GSM1539471	GSM1539472	GSM1539473	GSM1539474	GSM1539475	GSM1539476	GSM1539477	GSM1539478	GSM1539479	GSM1539480	GSM1539481	GSM1539482	GSM1539483	GSM1539484	GSM1539485	GSM1539486	GSM1539487	GSM1539488	GSM1539489	GSM1539490	GSM1539491	GSM1539492	GSM1539493	GSM1539494	GSM1539495	GSM1539496	GSM1539497	GSM1539498	GSM1539499	GSM1539500	GSM1539501	GSM1539502	GSM1539503	GSM1539504	GSM1539505	GSM1539506	GSM1539507	GSM1539508	GSM1539509	GSM1539510	GSM1539511	GSM1539512	GSM1539513	GSM1539514	GSM1539515	GSM1539516	GSM1539517	GSM1539518	GSM1539519	GSM1539520	GSM1539521	GSM1539522	GSM1539523	GSM1539524	GSM1539525	GSM1539526	GSM1539527	GSM1539528	GSM1539529	GSM1539530	GSM1539531	GSM1539532	GSM1539533	GSM1539534	GSM1539535	GSM1539536	GSM1539537	GSM1539538	GSM1539539	GSM1539540	GSM1539541	GSM1539542	GSM1539543	GSM1539544	GSM1539545	GSM1539546	GSM1539547	GSM1539548	GSM1539549	GSM1539550	GSM1539551	GSM1539552	GSM1539553	GSM1539554	GSM1539555	GSM1539556	GSM1539557	GSM1539558	GSM1539559	GSM1539560	GSM1539561	GSM1539562	GSM1539563	GSM1539564	GSM1539565	GSM1539566	GSM1539567	GSM1539568	GSM1539569	GSM1539570	GSM1539571	GSM1539572	GSM1539573	GSM1539574	GSM1539575	GSM1539576	GSM1539577	GSM1539578	GSM1539579	GSM1539580	GSM1539581	GSM1539582	GSM1539583	GSM1539584	GSM1539585	GSM1539586	GSM1539587	GSM1539588	GSM1539589	GSM1539590	GSM1539591	GSM1539592	GSM1539593	GSM1539594	GSM1539595	GSM1539596	GSM1539597	GSM1539598	GSM1539599	GSM1539600	GSM1539601	GSM1539602	GSM1539603	GSM1539604	GSM1539605	GSM1539606	GSM1539607	GSM1539608	GSM1539609	GSM1539610	GSM1539611	GSM1539612	GSM1539613	GSM1539614	GSM1539615	GSM1539616	GSM1539617	GSM1539618	GSM1539619	GSM1539620	GSM1539621	GSM1539622	GSM1539623	GSM1539624	GSM1539625	GSM1539626	GSM1539627	GSM1539628	GSM1539629	GSM1539630	GSM1539631	GSM1539632	GSM1539633	GSM1539634	GSM1539635	GSM1539636	GSM1539637	GSM1539638	GSM1539639	GSM1539640	GSM1539641	GSM1539642	GSM1539643	GSM1539644	GSM1539645	GSM1539646	GSM1539647	GSM1539648	GSM1539649	GSM1539650	GSM1539651	GSM1539652	GSM1539653	GSM1539654	GSM1539655	GSM1539656	GSM1539657	GSM1539658	GSM1539659	GSM1539660	GSM1539661	GSM1539662	GSM1539663	GSM1539664	GSM1539665	GSM1539666	GSM1539667	GSM1539668	GSM1539669	GSM1539670	GSM1539671	GSM1539672	GSM1539673	GSM1539674	GSM1539675	GSM1539676	GSM1539677	GSM1539678	GSM1539679	GSM1539680	GSM1539681	GSM1539682	GSM1539683	GSM1539684	GSM1539685	GSM1539686	GSM1539687	GSM1539688	GSM1539689	GSM1539690	GSM1539691	GSM1539692	GSM1539693	GSM1539694	GSM1539695	GSM1539696	GSM1539697	GSM1539698	GSM1539699	GSM1539700	GSM1539701	GSM1539702	GSM1539703	GSM1539704	GSM1539705	GSM1539706	GSM1539707	GSM1539708	GSM1539709	GSM1539710	GSM1539711	GSM1539712	GSM1539713	GSM1539714	GSM1539715	GSM1539716	GSM1539717	GSM1539718	GSM1539719	GSM1539720	GSM1539721	GSM1539722	GSM1539723	GSM1539724	GSM1539725	GSM1539726	GSM1539727	GSM1539728	GSM1539729	GSM1539730	GSM1539731	GSM1539732	GSM1539733	GSM1539734	GSM1539735	GSM1539736	GSM1539737	GSM1539738	GSM1539739	GSM1539740	GSM1539741	GSM1539742	GSM1539743	GSM1539744	GSM1539745	GSM1539746	GSM1539747	GSM1539748	GSM1539749	GSM1539750	GSM1539751	GSM1539752	GSM1539753	GSM1539754	GSM1539755	GSM1539756	GSM1539757	GSM1539758	GSM1539759	GSM1539760	GSM1539761	GSM1539762	GSM1539763	GSM1539764	GSM1539765	GSM1539766	GSM1539767	GSM1539768	GSM1539769	GSM1539770	GSM1539771	GSM1539772	GSM1539773	GSM1539774	GSM1539775	GSM1539776	GSM1539777	GSM1539778	GSM1539779	GSM1539780	GSM1539781	GSM1539782	GSM1539783	GSM1539784	GSM1539785	GSM1539786	GSM1539787	GSM1539788	GSM1539789	GSM1539790	GSM1539791	GSM1539792	GSM1539793	GSM1539794	GSM1539795	GSM1539796
ACSL4	7.153648	7.091861	7.115514	6.992308	7.142799	6.968144	7.057184	7.0629	7.139311	7.014776	7.199739	7.199739	7.227928	7.159086	7.298912	7.041393	6.943325	7.062695	7.201523	7.236657	7.045032	7.24229	7.143296	7.106014	7.214202	7.293404	7.029564	7.103714	7.33146	7.040159	7.126978	7.11828	7.25529	7.4799	7.196086	6.872855	7.468756	7.149813	7.149813	7.272348	7.371524	7.24812	7.400025	7.435316	7.452133	7.088983	7.360832	7.348383	7.468315	7.200973	7.509464	7.116081	7.08826	7.126401	7.41904	7.008122	7.13848	7.038668	7.252825	7.239006	7.482557	7.508327	7.36464	7.194307	7.200845	7.299906	7.414419	7.148592	7.186524	7.02431	7.401615	7.341817	7.324849	7.2584	7.383094	7.039279	7.155899	7.354832	7.340762	7.212373	7.24605	7.379488	7.305741	7.04131	7.134919	7.09574	7.254821	7.371888	7.25529	7.22005	7.088571	6.941528	7.282226	7.24859	7.344484	7.302741	7.302253	7.370969	7.547342	7.241125	6.980773	7.555825	7.334895	7.474691	7.238712	7.140287	7.127217	7.159717	7.403994	7.411672	7.074644	6.927977	7.254971	7.211817	7.123571	7.19554	6.899749	7.170101	7.413443	7.332634	7.181099	7.144496	7.267455	7.6299	7.261756	7.168256	7.291788	7.345389	7.38213	7.209997	7.365936	7.11528	7.201523	7.31075	7.389059	7.351213	7.510345	7.308089	7.309243	7.477646	7.178468	7.296112	7.112448	7.404791	6.942025	7.240348	7.196892	7.254358	7.194985	7.375385	7.157991	6.926306	7.212088	7.392145	7.267759	6.962164	7.323981	7.406957	7.258095	7.318669	7.327294	7.130877	7.337005	7.221494	7.122637	7.397291	7.395385	7.280264	7.682786	7.463272	7.336128	7.061282	7.226197	7.512725	7.44595	7.476505	7.498544	7.294436	7.338961	7.499032	7.375024	7.266659	7.324849	7.159717	7.122521	7.147275	7.058658	7.205675	7.185686	7.24605	7.305583	7.259487	7.202764	7.169566	7.010744	7.249656	7.039889	7.241698	7.078633	6.960329	6.970824	7.375024	7.24649	7.322623	7.417415	7.4262	7.450422	7.286229	7.290648	7.050279	7.206762	7.239006	7.302741	7.286714	7.454018	7.349467	7.004497	7.265246	7.306752	7.420446	7.362275	7.549869	7.247375	7.266184	7.42678	7.429456	7.386742	7.093226	7.464369	7.377065	7.188281	7.061383	7.094894	7.122521	7.141014	7.285097	7.136668	7.183125	7.122637	7.117246	6.844246	7.19554	7.144004	6.945685	7.263041	7.106467	7.122637	7.23679	7.081038	7.045126	7.041127	7.027207	7.123935	7.401217	7.16151	7.134919	7.385579	7.234136	7.31647	7.312946	7.257475	7.434714	7.371151	7.377435	7.379295	7.282691	7.222756	7.266021	7.335076	7.411672	7.306405	7.08155	7.271875	7.115976	7.103923	7.146797	7.008586	7.176743	7.125587	7.187744	7.361189	7.150422	7.172693	7.135979	7.344133	7.287196	7.336477	7.121154	7.347008	7.129845	7.394812	7.29644	7.14883	7.07614	7.340037	7.226951	7.295273	6.99485	7.430496	7.236064	7.198362	7.468089	7.106233	7.287196	7.080722	7.161386	7.07047	7.158109	7.079041	7.123464	7.052922	7.114022	7.025976	7.146797	7.163657	7.157991	7.128124	7.018827	7.021448	7.137141	7.251745	7.085354	7.41086	7.081749	7.350003	7.093957	7.320053	7.024484	7.319356	6.996537	7.220492	7.251828	7.136628	7.362904	7.002164	7.180803	7.129924	7.290621	7.285884	6.929414	7.053548	7.033387	7.306235	7.349354	7.193815	7.214016	7.353429	7.077926	7.194128	7.23902	7.13633	7.104767	7.241234	7.171895	6.989269	6.888214	7.23289	7.163954	7.072993	7.343715	7.507646	7.084072	7.261194	7.101376	7.038904	7.308039	7.107141	7.148305	7.222271	7.240729	7.233704	7.23868	7.408337	7.25015	7.133131	7.260338	6.999561	7.141906	7.182356	7.108281	7.153813	7.410474	7.387144	7.204132	6.98457	7.353062	7.238326	7.166522	7.466593	7.136476	7.408975	7.380245	7.264297	6.889215	7.28149	7.229771	7.148015	7.370589	7.163207	7.044878	7.154094	7.239726	7.377407	7.302382	7.14923	7.05147	7.239548	7.50019	7.283775	6.922739	7.181108	7.093477	7.323725	7.44814	7.359464	7.213027	7.015229	6.92851	7.408561	7.107553	7.35037	7.501604	7.203018	7.154613	7.11218	7.307489	7.168586	7.502302	7.083447	7.197715	7.168138	7.232973	7.361924	7.170986	7.334666	7.083864	7.189527	7.336987	7.179705	7.458158	7.07085	7.118149	7.043329	7.245055	7.313393	7.294386	7.167983	7.141173	7.084272	7.361727	7.482098	7.023845	7.289399	7.123992	7.285007	7.27486	7.098475	7.463565	7.29183	7.188136	7.031902	7.339314	7.404569	6.965662	7.42845	7.203644	7.135901	7.152747	7.075919	7.272764	7.113033	7.066334	7.295087	7.102664	7.244723	7.485118	7.337375	7.356189	7.110939	7.290093	7.272939	7.522928	6.970847	7.152589	7.206059	7.298262	7.501133	7.117869	7.32299	7.119715	7.206996	7.558731	7.192518	7.054994	7.086442	7.06935	7.299687	7.280434	7.459272	7.218855	6.966627	7.382282	7.304551	7.227537	7.11958	7.327899	7.379003	7.342569	7.213189	7.354809	6.823483	7.059787	7.195689	7.209454	7.011817	7.407676	7.420882	7.106298	7.403946	7.368191	7.298083	7.099587	7.247126	7.466353	7.314127	6.965543	7.492704	7.275582	7.615264	7.230258	7.233056	7.364663	7.178019	7.273646	7.02324	7.040923	7.033496	7.053945	7.283955	7.174056	7.594884	7.427795	7.420027	7.13897	7.558965	7.106718	7.194444	7.111626	7.157812	7.117153	7.319824	7.260168	7.343715	6.986375	7.133131	7.249818	7.304551	7.40665	7.219991	7.55346	7.17864	7.323548	7.455948	7.05838	7.224429	7.248122	7.228842	7.111218	7.248292	7.199454	7.197873	7.215321	7.315612	7.210593	7.094158	7.257616	7.195847	7.315774	7.16047	7.187365	7.518847	7.242059	7.351752	7.232381	7.207976	7.396786	7.18828	7.626843	7.178019	7.297375	7.33912	7.317795	7.551991	7.176208	7.570654	7.119439	7.182186	7.19349	7.121973	7.275401	7.280806	7.172659	7.27348	7.213352	7.396188	7.061092	7.464945	7.062242	7.150894	7.155279	7.215159	7.411679	7.077261	7.19285	7.021277	7.159588	7.194278	7.054218	7.144606	7.238506	7.261717	7.081423	7.118869	7.272099	7.242758	7.282882	7.027171	7.190158	7.138071	7.338926	7.285177	7.117292	7.467478	7.428676	7.132836	7.372969	7.416283	7.099858	7.504656	7.157529	7.090862	7.118441	7.145473	7.410474	7.297195	7.206059	7.097789	7.158095	7.485593	7.185033	7.28097	7.036765	6.97151	7.185964	7.194444	7.217878	7.278905	7.113763	6.96796	7.043205	7.401214	7.253187	7.330349	7.211095	7.356949	7.289226	7.151812	7.074177	7.623297	7.311516	7.268871	7.012208	7.405172	7.214772	7.310806	7.156932	7.241234	7.485353	7.300198	7.582995	7.129648	7.11958	7.092502	7.276827	7.384533	7.049421	7.366251	7.232381	7.177112	7.192518	7.22211	7.435579	7.535569	7.241234	7.272099	7.136476	7.260168	7.214693	7.199145	7.391096	7.249473	7.454155	6.907795	7.279237	7.245416	6.996537	7.552494	7.071921	7.306576	7.28097	7.301296	7.168138	7.21485	7.281822	7.197409	7.149068	7.187675
AKR1C2	6.708652	6.633997	6.694221	6.697649	6.631975	6.691429	6.64669	6.689942	6.678378	6.653582	6.72895	6.64339	6.682247	6.654979	6.657055	6.689357	6.629612	6.678031	6.618201	6.68799	6.614884	6.753629	6.644132	6.6575	6.642568	6.697053	6.687562	6.688807	6.734291	6.654519	6.656872	6.689603	6.685032	6.627246	6.662803	6.73284	6.678927	6.677121	6.685044	6.684769	6.713401	6.653582	6.648078	6.697751	6.669708	6.711614	6.698379	6.696809	6.660544	6.72027	6.720417	6.704542	6.796705	6.664165	6.673112	6.693867	6.67248	6.677223	6.671253	6.626522	6.679789	6.663625	6.626479	6.719262	6.685401	6.625879	6.647745	6.741199	6.637225	6.663444	6.644817	6.710459	6.685309	6.665191	6.682112	6.73371	6.659087	6.708396	6.658996	6.633997	6.6406	6.728728	6.643013	6.670755	6.63968	6.659014	6.649795	6.692439	6.66459	6.647164	6.691232	6.664254	6.718044	6.636988	6.710933	6.653426	6.659906	6.677921	6.6861	6.730506	6.709587	6.680374	6.687568	6.6737	6.701051	6.589678	6.660456	6.674405	6.678324	6.71297	6.708804	6.678378	6.652026	6.658414	6.646391	6.665961	6.683802	6.69388	6.67983	6.679146	6.639884	6.700656	6.665977	6.689748	6.628545	6.667004	6.709084	6.683013	6.69825	6.708384	6.633297	6.688483	6.629765	6.651024	6.676434	6.716047	6.700292	6.694413	6.714463	6.717514	6.677503	6.674559	6.737303	6.650927	6.67916	6.713388	6.664625	6.679679	6.676915	6.670283	6.676901	6.643263	6.668802	6.68029	6.669771	6.76524	6.661665	6.690963	6.638953	6.701089	6.65052	6.677975	6.697762	6.67473	6.640324	6.665883	6.666011	6.690874	6.693475	6.679748	6.703399	6.6898	6.748885	6.689904	6.653463	6.684572	6.644844	6.646527	6.651513	6.71083	6.694052	6.661768	6.642568	6.681608	6.656145	6.667334	6.628545	6.720124	6.664084	6.657351	6.676758	6.696728	6.6863	6.711769	6.680428	6.664377	6.663528	6.674049	6.674631	6.66881	6.680509	6.698597	6.665368	6.619559	6.619723	6.647209	6.699092	6.68233	6.687732	6.690886	6.590303	6.634988	6.731733	6.665852	6.67642	6.665559	6.756996	6.605806	6.642129	6.693169	6.627366	6.646781	6.645928	6.664279	6.71164	6.649181	6.646876	6.657332	6.742712	6.639148	6.631267	6.720609	6.675121	6.665977	6.650412	6.675093	6.769313	6.64741	6.670808	6.736491	6.679313	6.717634	6.666283	6.647987	6.623258	6.655093	6.631938	6.676308	6.684847	6.647634	6.703248	6.674631	6.642791	6.705776	6.672828	6.685202	6.662165	6.624932	6.744404	6.703826	6.68222	6.685427	6.700435	6.726824	6.624932	6.630981	6.676857	6.695922	6.628775	6.625331	6.64945	6.609063	6.720138	6.687759	6.667569	6.677361	6.706835	6.717488	6.758194	6.727705	6.667801	6.663743	6.671938	6.688496	6.64743	6.618799	6.694512	6.746261	6.665239	6.652735	6.636026	6.71492	6.661519	6.670223	6.674303	6.705576	6.66242	6.641002	6.64406	6.728421	6.666926	6.640296	6.65648	6.652826	6.660491	6.668549	6.689539	6.715458	6.687918	6.630871	6.723201	6.695922	6.686814	6.707195	6.651885	6.75375	6.74191	6.667846	6.684243	6.703525	6.655752	6.7002	6.69273	6.697269	6.652684	6.686553	6.66003	6.677128	6.664312	6.628212	6.702392	6.704586	6.692331	6.701158	6.738774	6.694247	6.647686	6.669054	6.63086	6.692493	6.658853	6.683489	6.670168	6.719848	6.679474	6.690531	6.629734	6.670826	6.654223	6.659019	6.668866	6.669579	6.687037	6.657278	6.683965	6.732887	6.690505	6.657015	6.678498	6.64527	6.672801	6.704279	6.733258	6.638856	6.707553	6.745969	6.669532	6.640927	6.683196	6.645382	6.654982	6.709509	6.666166	6.677115	6.658299	6.741139	6.649997	6.658115	6.663291	6.734771	6.700681	6.646256	6.646184	6.637582	6.64212	6.652549	6.689664	6.662322	6.656515	6.643047	6.670086	6.661296	6.664956	6.717538	6.668566	6.70311	6.728617	6.6638	6.737045	6.756483	6.697512	6.653873	6.684915	6.713748	6.670005	6.702825	6.684451	6.675905	6.664684	6.776113	6.642895	6.72133	6.637904	6.663816	6.668394	6.690848	6.739928	6.676907	6.646441	6.665439	6.645029	6.687136	6.695201	6.669895	6.658316	6.671065	6.665517	6.695067	6.664402	6.639772	6.665959	6.699812	6.663531	6.651606	6.804541	6.706002	6.707988	6.676277	6.681664	6.67705	6.644318	6.681727	6.686435	6.638942	6.651879	6.695345	6.666924	6.668913	6.722788	6.656999	6.675995	6.665494	6.654942	6.687334	6.622331	6.66725	6.678092	6.663831	6.663259	6.670201	6.68265	6.714221	6.647695	6.674086	6.683407	6.655994	6.691527	6.657278	6.681032	6.69505	6.684387	6.671209	6.672879	6.642004	6.69171	6.688306	6.675274	6.642032	6.684093	6.736705	6.69537	6.655287	6.652384	6.654382	6.652182	6.669532	6.718384	6.735375	6.648545	6.681162	6.663067	6.669624	6.64229	6.729133	6.678259	6.651146	6.653775	6.632153	6.665724	6.681965	6.658172	6.671474	6.631646	6.65063	6.656982	6.692451	6.708738	6.726498	6.757977	6.697228	6.656078	6.642101	6.659349	6.638669	6.62098	6.719646	6.692397	6.686534	6.684675	6.694087	6.65017	6.677828	6.648896	6.645876	6.686404	6.676269	6.658573	6.638224	6.691635	6.651373	6.660658	6.695898	6.664528	6.650665	6.662274	6.734703	6.675178	6.6277	6.678181	6.656483	6.681226	6.698021	6.641444	6.72503	6.645086	6.682507	6.656418	6.650411	6.66558	6.66288	6.703996	6.692247	6.64571	6.677835	6.677951	6.66525	6.6935	6.621627	6.673869	6.705448	6.681367	6.671129	6.677718	6.664639	6.678851	6.707477	6.64079	6.682954	6.672517	6.653077	6.662848	6.661102	6.688801	6.691626	6.658377	6.738384	6.65996	6.635721	6.741207	6.71182	6.64821	6.735542	6.646041	6.690657	6.691811	6.646332	6.690089	6.663101	6.641265	6.72234	6.673692	6.686889	6.652297	6.678696	6.672643	6.675295	6.648334	6.685575	6.65996	6.662973	6.745796	6.640205	6.64447	6.649	6.692331	6.70581	6.691795	6.724965	6.659082	6.696964	6.679188	6.646714	6.666513	6.656019	6.666656	6.691844	6.757445	6.666788	6.713872	6.639572	6.687462	6.642158	6.710818	6.732144	6.644116	6.650957	6.666673	6.686092	6.689279	6.658474	6.656499	6.774574	6.633592	6.645637	6.68455	6.703165	6.673661	6.763114	6.681117	6.662783	6.633451	6.645747	6.790722	6.675461	6.665897	6.644545	6.650222	6.692011	6.664771	6.655156	6.695914	6.648191	6.683572	6.718424	6.661311	6.675052	6.646369	6.76099	6.671396	6.706858	6.692874	6.696606	6.633451	6.719452	6.65977	6.669936	6.641088	6.680021	6.603834	6.668127	6.706631	6.716568	6.638245	6.660249	6.654041	6.619691	6.660524	6.72129	6.646638	6.63329	6.66033	6.657146	6.675225	6.714058	6.703361	6.643782	6.660137	6.682538	6.668803	6.689226	6.647489	6.647747	6.68624	6.68228	6.658205	6.660201	6.674913	6.677355	6.660562	6.65017	6.645674	6.667744	6.652995	6.695745	6.735926	6.659695	6.721454	6.640613	6.705873	6.665053	6.780137	6.68152	6.661359	6.68372	6.677321	6.631082	6.664134
