id	GSM1539119_con	GSM1539120_con	GSM1539121_con	GSM1539122_con	GSM1539123_con	GSM1539124_con	GSM1539125_con	GSM1539126_con	GSM1539127_con	GSM1539128_con	GSM1539129_con	GSM1539130_con	GSM1539131_con	GSM1539132_con	GSM1539133_con	GSM1539134_con	GSM1539135_con	GSM1539136_con	GSM1539137_con	GSM1539138_con	GSM1539139_con	GSM1539140_con	GSM1539141_con	GSM1539142_con	GSM1539143_con	GSM1539144_con	GSM1539145_con	GSM1539146_con	GSM1539147_con	GSM1539148_con	GSM1539149_con	GSM1539150_con	GSM1539151_con	GSM1539152_con	GSM1539153_con	GSM1539154_con	GSM1539155_con	GSM1539156_con	GSM1539157_con	GSM1539158_con	GSM1539159_con	GSM1539160_con	GSM1539161_con	GSM1539162_con	GSM1539163_con	GSM1539164_con	GSM1539165_con	GSM1539166_con	GSM1539167_con	GSM1539168_con	GSM1539169_con	GSM1539170_con	GSM1539171_con	GSM1539172_con	GSM1539173_con	GSM1539174_con	GSM1539175_con	GSM1539176_con	GSM1539177_con	GSM1539178_con	GSM1539179_con	GSM1539180_con	GSM1539181_con	GSM1539182_con	GSM1539183_con	GSM1539184_con	GSM1539185_con	GSM1539331_con	GSM1539332_con	GSM1539333_con	GSM1539334_con	GSM1539335_con	GSM1539336_con	GSM1539337_con	GSM1539338_con	GSM1539339_con	GSM1539340_con	GSM1539341_con	GSM1539342_con	GSM1539343_con	GSM1539344_con	GSM1539345_con	GSM1539346_con	GSM1539347_con	GSM1539348_con	GSM1539349_con	GSM1539350_con	GSM1539351_con	GSM1539352_con	GSM1539353_con	GSM1539354_con	GSM1539355_con	GSM1539356_con	GSM1539357_con	GSM1539358_con	GSM1539359_con	GSM1539360_con	GSM1539361_con	GSM1539362_con	GSM1539363_con	GSM1539364_con	GSM1539365_con	GSM1539366_con	GSM1539367_con	GSM1539439_con	GSM1539440_con	GSM1539441_con	GSM1539442_con	GSM1539443_con	GSM1539444_con	GSM1539445_con	GSM1539446_con	GSM1539447_con	GSM1539448_con	GSM1539449_con	GSM1539450_con	GSM1539451_con	GSM1539452_con	GSM1539453_con	GSM1539454_con	GSM1539455_con	GSM1539456_con	GSM1539457_con	GSM1539458_con	GSM1539459_con	GSM1539460_con	GSM1539461_con	GSM1539462_con	GSM1539463_con	GSM1539464_con	GSM1539465_con	GSM1539466_con	GSM1539467_con	GSM1539468_con	GSM1539469_con	GSM1539470_con	GSM1539471_con	GSM1539472_con	GSM1539473_con	GSM1539474_con	GSM1539475_con	GSM1539476_con	GSM1539477_con	GSM1539478_con	GSM1539479_con	GSM1539480_con	GSM1539481_con	GSM1539482_con	GSM1539483_con	GSM1539484_con	GSM1539485_con	GSM1539486_con	GSM1539487_con	GSM1539488_con	GSM1539489_con	GSM1539490_con	GSM1539491_con	GSM1539492_con	GSM1539493_con	GSM1539494_con	GSM1539495_con	GSM1539496_con	GSM1539497_con	GSM1539498_con	GSM1539499_con	GSM1539500_con	GSM1539501_con	GSM1539502_con	GSM1539503_con	GSM1539504_con	GSM1539505_con	GSM1539506_con	GSM1539507_con	GSM1539508_con	GSM1539509_con	GSM1539510_con	GSM1539552_con	GSM1539553_con	GSM1539555_con	GSM1539569_con	GSM1539573_con	GSM1539578_con	GSM1539580_con	GSM1539585_con	GSM1539588_con	GSM1539595_con	GSM1539596_con	GSM1539597_con	GSM1539600_con	GSM1539601_con	GSM1539603_con	GSM1539605_con	GSM1539607_con	GSM1539615_con	GSM1539617_con	GSM1539621_con	GSM1539649_con	GSM1539651_con	GSM1539652_con	GSM1539653_con	GSM1539655_con	GSM1539664_con	GSM1539668_con	GSM1539670_con	GSM1539671_con	GSM1539677_con	GSM1539685_con	GSM1539686_con	GSM1539694_con	GSM1539696_con	GSM1539699_con	GSM1539702_con	GSM1539704_con	GSM1539706_con	GSM1539707_con	GSM1539709_con	GSM1539710_con	GSM1539711_con	GSM1539712_con	GSM1539714_con	GSM1539715_con	GSM1539716_con	GSM1539731_con	GSM1539738_con	GSM1539740_con	GSM1539745_con	GSM1539754_con	GSM1539757_con	GSM1539758_con	GSM1539759_con	GSM1539762_con	GSM1539764_con	GSM1539770_con	GSM1539775_con	GSM1539779_con	GSM1539781_con	GSM1539795_con	GSM1539796_con	GSM1539679_con	GSM1539186_treat	GSM1539187_treat	GSM1539188_treat	GSM1539189_treat	GSM1539190_treat	GSM1539191_treat	GSM1539192_treat	GSM1539193_treat	GSM1539194_treat	GSM1539195_treat	GSM1539196_treat	GSM1539197_treat	GSM1539198_treat	GSM1539199_treat	GSM1539200_treat	GSM1539201_treat	GSM1539202_treat	GSM1539203_treat	GSM1539204_treat	GSM1539205_treat	GSM1539206_treat	GSM1539207_treat	GSM1539208_treat	GSM1539209_treat	GSM1539210_treat	GSM1539211_treat	GSM1539212_treat	GSM1539213_treat	GSM1539214_treat	GSM1539215_treat	GSM1539216_treat	GSM1539217_treat	GSM1539218_treat	GSM1539219_treat	GSM1539220_treat	GSM1539221_treat	GSM1539222_treat	GSM1539223_treat	GSM1539224_treat	GSM1539225_treat	GSM1539226_treat	GSM1539227_treat	GSM1539228_treat	GSM1539229_treat	GSM1539230_treat	GSM1539231_treat	GSM1539232_treat	GSM1539233_treat	GSM1539234_treat	GSM1539235_treat	GSM1539236_treat	GSM1539237_treat	GSM1539238_treat	GSM1539239_treat	GSM1539240_treat	GSM1539241_treat	GSM1539242_treat	GSM1539243_treat	GSM1539244_treat	GSM1539245_treat	GSM1539246_treat	GSM1539247_treat	GSM1539248_treat	GSM1539249_treat	GSM1539250_treat	GSM1539251_treat	GSM1539252_treat	GSM1539253_treat	GSM1539254_treat	GSM1539255_treat	GSM1539256_treat	GSM1539257_treat	GSM1539258_treat	GSM1539259_treat	GSM1539260_treat	GSM1539261_treat	GSM1539262_treat	GSM1539263_treat	GSM1539264_treat	GSM1539265_treat	GSM1539266_treat	GSM1539267_treat	GSM1539268_treat	GSM1539269_treat	GSM1539270_treat	GSM1539271_treat	GSM1539272_treat	GSM1539273_treat	GSM1539274_treat	GSM1539275_treat	GSM1539276_treat	GSM1539277_treat	GSM1539278_treat	GSM1539279_treat	GSM1539280_treat	GSM1539281_treat	GSM1539282_treat	GSM1539283_treat	GSM1539284_treat	GSM1539285_treat	GSM1539286_treat	GSM1539287_treat	GSM1539288_treat	GSM1539289_treat	GSM1539290_treat	GSM1539291_treat	GSM1539292_treat	GSM1539293_treat	GSM1539294_treat	GSM1539295_treat	GSM1539296_treat	GSM1539297_treat	GSM1539298_treat	GSM1539299_treat	GSM1539300_treat	GSM1539301_treat	GSM1539302_treat	GSM1539303_treat	GSM1539304_treat	GSM1539305_treat	GSM1539306_treat	GSM1539307_treat	GSM1539308_treat	GSM1539309_treat	GSM1539310_treat	GSM1539311_treat	GSM1539312_treat	GSM1539313_treat	GSM1539314_treat	GSM1539315_treat	GSM1539316_treat	GSM1539317_treat	GSM1539318_treat	GSM1539319_treat	GSM1539320_treat	GSM1539321_treat	GSM1539322_treat	GSM1539323_treat	GSM1539324_treat	GSM1539325_treat	GSM1539326_treat	GSM1539327_treat	GSM1539328_treat	GSM1539329_treat	GSM1539330_treat	GSM1539080_treat	GSM1539081_treat	GSM1539082_treat	GSM1539083_treat	GSM1539084_treat	GSM1539085_treat	GSM1539086_treat	GSM1539087_treat	GSM1539088_treat	GSM1539089_treat	GSM1539090_treat	GSM1539091_treat	GSM1539092_treat	GSM1539093_treat	GSM1539094_treat	GSM1539095_treat	GSM1539096_treat	GSM1539097_treat	GSM1539098_treat	GSM1539099_treat	GSM1539100_treat	GSM1539101_treat	GSM1539102_treat	GSM1539103_treat	GSM1539104_treat	GSM1539105_treat	GSM1539106_treat	GSM1539107_treat	GSM1539108_treat	GSM1539109_treat	GSM1539110_treat	GSM1539111_treat	GSM1539112_treat	GSM1539113_treat	GSM1539114_treat	GSM1539115_treat	GSM1539116_treat	GSM1539117_treat	GSM1539118_treat	GSM1539368_treat	GSM1539369_treat	GSM1539370_treat	GSM1539371_treat	GSM1539372_treat	GSM1539373_treat	GSM1539374_treat	GSM1539375_treat	GSM1539376_treat	GSM1539377_treat	GSM1539378_treat	GSM1539379_treat	GSM1539380_treat	GSM1539381_treat	GSM1539382_treat	GSM1539383_treat	GSM1539384_treat	GSM1539385_treat	GSM1539386_treat	GSM1539387_treat	GSM1539388_treat	GSM1539389_treat	GSM1539390_treat	GSM1539391_treat	GSM1539392_treat	GSM1539393_treat	GSM1539394_treat	GSM1539395_treat	GSM1539396_treat	GSM1539397_treat	GSM1539398_treat	GSM1539399_treat	GSM1539400_treat	GSM1539401_treat	GSM1539402_treat	GSM1539403_treat	GSM1539404_treat	GSM1539405_treat	GSM1539406_treat	GSM1539407_treat	GSM1539408_treat	GSM1539511_treat	GSM1539512_treat	GSM1539513_treat	GSM1539514_treat	GSM1539515_treat	GSM1539516_treat	GSM1539517_treat	GSM1539518_treat	GSM1539519_treat	GSM1539520_treat	GSM1539521_treat	GSM1539522_treat	GSM1539523_treat	GSM1539524_treat	GSM1539525_treat	GSM1539526_treat	GSM1539527_treat	GSM1539528_treat	GSM1539529_treat	GSM1539530_treat	GSM1539531_treat	GSM1539532_treat	GSM1539533_treat	GSM1539534_treat	GSM1539535_treat	GSM1539536_treat	GSM1539537_treat	GSM1539538_treat	GSM1539539_treat	GSM1539540_treat	GSM1539541_treat	GSM1539542_treat	GSM1539543_treat	GSM1539544_treat	GSM1539545_treat	GSM1539546_treat	GSM1539547_treat	GSM1539548_treat	GSM1539549_treat	GSM1539550_treat	GSM1539554_treat	GSM1539560_treat	GSM1539562_treat	GSM1539563_treat	GSM1539570_treat	GSM1539571_treat	GSM1539575_treat	GSM1539576_treat	GSM1539577_treat	GSM1539579_treat	GSM1539581_treat	GSM1539582_treat	GSM1539583_treat	GSM1539586_treat	GSM1539587_treat	GSM1539589_treat	GSM1539593_treat	GSM1539599_treat	GSM1539604_treat	GSM1539606_treat	GSM1539613_treat	GSM1539616_treat	GSM1539619_treat	GSM1539623_treat	GSM1539624_treat	GSM1539626_treat	GSM1539627_treat	GSM1539629_treat	GSM1539630_treat	GSM1539632_treat	GSM1539634_treat	GSM1539637_treat	GSM1539641_treat	GSM1539643_treat	GSM1539644_treat	GSM1539646_treat	GSM1539647_treat	GSM1539648_treat	GSM1539650_treat	GSM1539656_treat	GSM1539661_treat	GSM1539662_treat	GSM1539663_treat	GSM1539665_treat	GSM1539666_treat	GSM1539673_treat	GSM1539674_treat	GSM1539675_treat	GSM1539676_treat	GSM1539678_treat	GSM1539687_treat	GSM1539689_treat	GSM1539691_treat	GSM1539692_treat	GSM1539693_treat	GSM1539697_treat	GSM1539698_treat	GSM1539701_treat	GSM1539703_treat	GSM1539705_treat	GSM1539713_treat	GSM1539717_treat	GSM1539718_treat	GSM1539719_treat	GSM1539720_treat	GSM1539721_treat	GSM1539722_treat	GSM1539723_treat	GSM1539727_treat	GSM1539728_treat	GSM1539729_treat	GSM1539732_treat	GSM1539733_treat	GSM1539736_treat	GSM1539737_treat	GSM1539739_treat	GSM1539742_treat	GSM1539743_treat	GSM1539746_treat	GSM1539747_treat	GSM1539748_treat	GSM1539749_treat	GSM1539751_treat	GSM1539752_treat	GSM1539763_treat	GSM1539765_treat	GSM1539766_treat	GSM1539767_treat	GSM1539768_treat	GSM1539769_treat	GSM1539773_treat	GSM1539777_treat	GSM1539778_treat	GSM1539780_treat	GSM1539783_treat	GSM1539785_treat	GSM1539787_treat	GSM1539788_treat	GSM1539794_treat	GSM1539660_treat	GSM1539695_treat	GSM1539750_treat	GSM1539409_treat	GSM1539410_treat	GSM1539411_treat	GSM1539412_treat	GSM1539413_treat	GSM1539414_treat	GSM1539415_treat	GSM1539416_treat	GSM1539417_treat	GSM1539418_treat	GSM1539419_treat	GSM1539420_treat	GSM1539421_treat	GSM1539422_treat	GSM1539423_treat	GSM1539424_treat	GSM1539425_treat	GSM1539426_treat	GSM1539427_treat	GSM1539428_treat	GSM1539429_treat	GSM1539430_treat	GSM1539431_treat	GSM1539432_treat	GSM1539433_treat	GSM1539434_treat	GSM1539435_treat	GSM1539436_treat	GSM1539437_treat	GSM1539438_treat	GSM1539551_treat	GSM1539556_treat	GSM1539557_treat	GSM1539558_treat	GSM1539559_treat	GSM1539561_treat	GSM1539564_treat	GSM1539565_treat	GSM1539566_treat	GSM1539567_treat	GSM1539568_treat	GSM1539572_treat	GSM1539574_treat	GSM1539584_treat	GSM1539590_treat	GSM1539591_treat	GSM1539592_treat	GSM1539594_treat	GSM1539598_treat	GSM1539602_treat	GSM1539608_treat	GSM1539609_treat	GSM1539610_treat	GSM1539611_treat	GSM1539612_treat	GSM1539614_treat	GSM1539618_treat	GSM1539620_treat	GSM1539622_treat	GSM1539625_treat	GSM1539628_treat	GSM1539631_treat	GSM1539633_treat	GSM1539635_treat	GSM1539636_treat	GSM1539638_treat	GSM1539639_treat	GSM1539640_treat	GSM1539642_treat	GSM1539645_treat	GSM1539654_treat	GSM1539657_treat	GSM1539658_treat	GSM1539659_treat	GSM1539669_treat	GSM1539672_treat	GSM1539680_treat	GSM1539681_treat	GSM1539682_treat	GSM1539683_treat	GSM1539684_treat	GSM1539690_treat	GSM1539700_treat	GSM1539708_treat	GSM1539724_treat	GSM1539725_treat	GSM1539726_treat	GSM1539730_treat	GSM1539734_treat	GSM1539735_treat	GSM1539741_treat	GSM1539744_treat	GSM1539753_treat	GSM1539755_treat	GSM1539756_treat	GSM1539760_treat	GSM1539761_treat	GSM1539771_treat	GSM1539772_treat	GSM1539774_treat	GSM1539776_treat	GSM1539782_treat	GSM1539784_treat	GSM1539786_treat	GSM1539789_treat	GSM1539790_treat	GSM1539791_treat	GSM1539792_treat	GSM1539793_treat	GSM1539688_treat
AFF4	7.147526	7.134448	7.244328	7.23357	7.148224	7.310577	7.181637	7.35503	7.253393	7.299988	7.094211	7.52734	7.347225	7.435125	7.160293	7.070722	7.18765	7.26327	7.1782	7.323784	7.197037	7.215304	7.390904	7.270793	6.933934	7.138315	7.108197	7.411117	7.336981	7.482791	7.288629	7.475621	7.378003	7.324578	7.444918	7.439166	7.074845	7.284534	7.316121	7.375925	7.277573	7.360993	7.187501	7.165202	7.03821	7.467996	7.128905	7.102179	7.483554	7.110303	7.30903	7.085478	7.183732	7.425439	7.438482	7.473007	7.415747	7.240389	7.419689	7.346205	7.684167	7.266277	7.358912	7.499416	7.190178	7.475621	7.20935	7.144113	7.409343	7.406676	7.455246	7.429054	7.223078	7.114253	7.210148	7.232882	7.305148	7.166542	7.161045	7.354009	7.144113	7.224773	7.213486	7.529617	7.128351	7.444706	7.291405	7.396953	7.304391	7.22139	7.357695	7.306893	7.294551	7.521885	7.122273	7.232707	7.588371	7.375272	7.234235	7.262398	7.520837	7.1782	7.327991	7.335169	7.44612	7.521684	7.351535	7.355712	7.052608	7.412261	7.093865	7.444286	7.287313	7.103328	7.529568	7.041954	7.196276	7.473517	7.234961	7.423514	7.528042	7.270672	7.377425	7.363918	7.230581	7.268496	7.06513	7.458427	7.617255	7.128258	7.142153	7.350842	7.141008	7.336358	7.229595	7.593301	7.433276	7.443213	7.327559	7.25112	7.368562	7.516127	7.503871	7.529329	7.234007	7.295321	7.433276	7.180017	7.547972	7.453048	7.311217	7.279342	7.309625	7.207475	6.827592	7.359962	7.110692	7.442855	7.498469	7.242422	7.136432	7.317521	7.209671	7.426317	7.463908	7.372	7.523416	7.37689	7.32214	7.536724	7.116594	7.065852	7.245724	7.172554	7.381837	7.279493	7.47132	7.341608	7.43384	7.143085	7.149278	7.002085	7.036749	7.205362	7.213901	7.34465	7.485633	7.020942	7.425184	7.043132	7.370638	7.074155	7.34305	7.291546	7.115681	7.541068	7.395557	7.189646	7.285036	7.410617	7.216393	7.355378	7.280231	7.216663	7.108243	7.527139	7.398976	7.356752	7.267342	7.048366	7.519722	7.295021	7.105298	7.161804	7.488003	7.336519	7.467597	6.996558	7.329005	7.183584	7.369747	7.276255	7.426502	7.434036	7.140079	7.314328	7.375172	7.587755	7.442681	7.541497	7.573636	7.161936	7.471125	7.391471	7.260467	7.560035	7.393072	7.342741	7.362725	7.183438	7.15395	7.363261	7.236445	7.329167	7.365141	7.422963	7.408228	7.342168	7.299793	7.433766	7.24484	7.434661	7.217695	7.258537	7.130344	7.524749	7.633441	7.500613	7.43043	7.222581	7.459233	7.282692	7.447245	7.424092	7.340766	7.44837	7.41597	7.39884	6.980554	7.332749	7.175749	7.207073	7.260294	7.392225	7.474434	7.492347	7.179466	7.207073	7.268802	7.261693	7.489707	7.51622	7.320823	7.434661	7.201871	7.490896	7.375709	7.346205	7.346002	7.619517	7.627519	7.190964	7.340766	7.391344	7.160598	7.178673	7.185287	7.135021	7.29828	7.356274	7.358912	7.198507	7.299793	7.374238	7.124984	7.349244	7.312641	7.397579	7.212979	7.194126	7.189854	7.354425	7.548684	7.402718	7.103213	7.397685	7.366578	7.622035	7.373404	7.539727	7.15836	7.384729	7.489443	7.321409	7.2445	7.41597	7.187981	7.38217	7.420983	7.373404	7.597552	7.559278	7.024289	7.135021	7.32417	7.50014	7.294931	7.498681	7.439391	7.59422	7.457854	7.393076	7.120468	7.302646	7.377804	7.602077	7.291596	7.266636	7.212297	7.317915	7.431999	7.227843	7.363261	7.199614	7.457364	7.283239	7.265135	7.51725	7.36017	7.306334	7.362653	7.256783	7.181637	7.455712	7.268285	7.617306	7.377374	7.424302	7.349244	7.354231	7.336981	7.670358	7.36121	7.433766	7.578724	7.500857	7.121576	7.530103	6.994716	7.454103	7.433984	7.333364	7.193961	7.260294	7.466544	6.955279	7.515449	7.285101	7.395664	7.353603	7.48305	6.990794	7.394378	7.190809	7.33957	7.222581	7.519292	7.382393	7.571523	7.168186	7.432863	7.193961	7.516975	7.531914	7.135889	7.179315	7.340358	7.197037	7.560082	7.229034	7.404698	7.522928	7.447009	7.347838	7.195394	7.303042	7.273178	7.505146	7.478211	7.226002	7.409343	7.240146	7.118147	7.694188	7.265405	7.493775	7.293425	7.455246	7.190334	7.342953	7.514247	7.429288	6.871565	7.404032	7.134591	7.38217	7.375493	7.456169	7.564384	7.51225	7.357695	7.23037	7.459678	7.282133	7.187201	7.446321	7.275562	7.24259	7.15196	7.730354	7.286206	7.428833	7.22937	7.277021	7.134172	7.481087	7.241413	7.372347	7.553409	7.438035	7.270244	7.302844	7.384944	7.387075	7.357908	7.41794	7.522746	7.407315	7.130135	7.421462	7.500988	7.404765	7.304682	7.378121	7.320046	7.247678	7.264211	7.416651	7.519516	7.559804	7.228083	7.296387	7.369426	7.555068	7.146606	7.428188	7.293226	7.490924	7.577096	7.375675	7.466828	7.458626	7.297749	7.487392	7.571845	7.587511	7.309178	7.317193	7.365145	7.369747	7.318005	7.162796	7.394861	7.217872	7.361142	7.310111	7.18307	7.278334	7.598717	7.159608	7.332956	7.339491	7.310437	7.465858	7.486975	7.465084	7.429528	7.249474	7.522533	7.145419	7.559588	7.167254	7.293088	7.673595	7.340631	7.108679	7.314486	7.499307	7.293969	7.312937	7.23509	7.390763	7.269216	7.543057	7.376542	7.369923	7.519722	7.166174	7.260467	7.183331	7.388437	7.326579	7.585232	7.380235	7.470331	7.42973	7.337857	7.355378	7.507903	7.410802	7.540841	7.350013	7.308556	7.255194	7.454235	7.304682	7.241339	7.376198	7.285036	7.12759	7.317043	7.378303	7.349323	7.427799	7.496232	7.352357	7.638002	7.201833	7.064025	7.434036	7.054992	7.296086	7.240673	7.22606	7.462533	7.136191	7.163028	7.260326	7.335227	7.469742	7.567765	7.4086	7.296238	7.043025	7.596594	7.446486	7.354857	7.298203	7.210609	7.296387	7.34305	7.500156	7.394497	7.02673	7.167143	7.388437	7.356752	7.25547	7.34305	7.233722	7.130707	7.376542	7.469539	7.533046	7.424626	7.380052	7.315457	7.327559	7.392176	7.060669	7.25167	7.214797	7.240248	7.219048	7.403695	7.352009	7.184087	7.25859	7.374298	7.214285	7.219586	7.431213	7.543934	7.645259	7.185093	7.298203	7.448566	7.382761	7.350684	7.140079	7.362886	7.323602	7.153505	7.32135	7.409883	7.17499	7.225205	7.498043	7.190394	7.007355	7.106806	7.544811	7.058132	7.598717	7.387551	7.302998	7.345652	7.507284	7.225074	7.327392	7.194109	7.140322	7.288985	7.224128	7.406055	7.429347	7.581597	7.330013	7.401839	7.362539	7.532004	7.06221	7.242422	7.442496	7.21587	7.4144	7.399543	7.23872	7.429347	7.144932	7.347142	7.438479	7.068044	7.171697	7.286077	7.374654	7.313084	7.341297	7.411554	7.477575	7.275222	7.583674	7.606911	7.068044	7.31402	7.083027	7.50934	7.101352	7.16811	7.132199	7.279051	7.360129	7.13277	7.448173	7.418877	7.605966	7.128147	7.239132	7.31074	7.319897	7.528693	7.196411	7.228759	7.228492	7.131757	7.276407	7.292928	7.030225	7.419795	7.579327	7.115793	7.25533	7.716257	7.260326	7.133121	7.445539
