ID	GSM1539794	GSM1539793	GSM1539792	GSM1539791	GSM1539790	GSM1539789	GSM1539788	GSM1539787	GSM1539786	GSM1539785	GSM1539784	GSM1539783	GSM1539782	GSM1539780	GSM1539778	GSM1539777	GSM1539776	GSM1539774	GSM1539773	GSM1539772	GSM1539771	GSM1539769	GSM1539768	GSM1539767	GSM1539766	GSM1539765	GSM1539763	GSM1539761	GSM1539760	GSM1539756	GSM1539755	GSM1539753	GSM1539752	GSM1539751	GSM1539750	GSM1539749	GSM1539748	GSM1539747	GSM1539746	GSM1539744	GSM1539743	GSM1539742	GSM1539741	GSM1539739	GSM1539737	GSM1539736	GSM1539735	GSM1539734	GSM1539733	GSM1539732	GSM1539730	GSM1539729	GSM1539728	GSM1539727	GSM1539726	GSM1539725	GSM1539724	GSM1539723	GSM1539722	GSM1539721	GSM1539720	GSM1539719	GSM1539718	GSM1539717	GSM1539713	GSM1539708	GSM1539705	GSM1539703	GSM1539701	GSM1539700	GSM1539698	GSM1539697	GSM1539695	GSM1539693	GSM1539692	GSM1539691	GSM1539690	GSM1539689	GSM1539688	GSM1539687	GSM1539684	GSM1539683	GSM1539682	GSM1539681	GSM1539680	GSM1539678	GSM1539676	GSM1539675	GSM1539674	GSM1539673	GSM1539672	GSM1539669	GSM1539666	GSM1539665	GSM1539663	GSM1539662	GSM1539661	GSM1539660	GSM1539659	GSM1539658	GSM1539657	GSM1539656	GSM1539654	GSM1539650	GSM1539648	GSM1539647	GSM1539646	GSM1539645	GSM1539644	GSM1539643	GSM1539642	GSM1539641	GSM1539640	GSM1539639	GSM1539638	GSM1539637	GSM1539636	GSM1539635	GSM1539634	GSM1539633	GSM1539632	GSM1539631	GSM1539630	GSM1539629	GSM1539628	GSM1539627	GSM1539626	GSM1539625	GSM1539624	GSM1539623	GSM1539622	GSM1539620	GSM1539619	GSM1539618	GSM1539616	GSM1539614	GSM1539613	GSM1539612	GSM1539611	GSM1539610	GSM1539609	GSM1539608	GSM1539606	GSM1539604	GSM1539602	GSM1539599	GSM1539598	GSM1539594	GSM1539593	GSM1539592	GSM1539591	GSM1539590	GSM1539589	GSM1539587	GSM1539586	GSM1539584	GSM1539583	GSM1539582	GSM1539581	GSM1539579	GSM1539577	GSM1539576	GSM1539575	GSM1539574	GSM1539572	GSM1539571	GSM1539570	GSM1539568	GSM1539567	GSM1539566	GSM1539565	GSM1539564	GSM1539563	GSM1539562	GSM1539561	GSM1539560	GSM1539559	GSM1539558	GSM1539557	GSM1539556	GSM1539554	GSM1539551	GSM1539550	GSM1539549	GSM1539548	GSM1539547	GSM1539546	GSM1539545	GSM1539544	GSM1539543	GSM1539542	GSM1539541	GSM1539540	GSM1539539	GSM1539538	GSM1539537	GSM1539536	GSM1539535	GSM1539534	GSM1539533	GSM1539532	GSM1539531	GSM1539530	GSM1539529	GSM1539528	GSM1539527	GSM1539526	GSM1539525	GSM1539524	GSM1539523	GSM1539522	GSM1539521	GSM1539520	GSM1539519	GSM1539518	GSM1539517	GSM1539516	GSM1539515	GSM1539514	GSM1539513	GSM1539512	GSM1539511	GSM1539438	GSM1539437	GSM1539436	GSM1539435	GSM1539434	GSM1539433	GSM1539432	GSM1539431	GSM1539430	GSM1539429	GSM1539428	GSM1539427	GSM1539426	GSM1539425	GSM1539424	GSM1539423	GSM1539422	GSM1539421	GSM1539420	GSM1539419	GSM1539418	GSM1539417	GSM1539416	GSM1539415	GSM1539414	GSM1539413	GSM1539412	GSM1539411	GSM1539410	GSM1539409	GSM1539408	GSM1539407	GSM1539406	GSM1539405	GSM1539404	GSM1539403	GSM1539402	GSM1539401	GSM1539400	GSM1539399	GSM1539398	GSM1539397	GSM1539396	GSM1539395	GSM1539394	GSM1539393	GSM1539392	GSM1539391	GSM1539390	GSM1539389	GSM1539388	GSM1539387	GSM1539386	GSM1539385	GSM1539384	GSM1539383	GSM1539382	GSM1539381	GSM1539380	GSM1539379	GSM1539378	GSM1539377	GSM1539376	GSM1539375	GSM1539374	GSM1539373	GSM1539372	GSM1539371	GSM1539370	GSM1539369	GSM1539368	GSM1539330	GSM1539329	GSM1539328	GSM1539327	GSM1539326	GSM1539325	GSM1539324	GSM1539323	GSM1539322	GSM1539321	GSM1539320	GSM1539319	GSM1539318	GSM1539317	GSM1539316	GSM1539315	GSM1539314	GSM1539313	GSM1539312	GSM1539311	GSM1539310	GSM1539309	GSM1539308	GSM1539307	GSM1539306	GSM1539305	GSM1539304	GSM1539303	GSM1539302	GSM1539301	GSM1539300	GSM1539299	GSM1539298	GSM1539297	GSM1539296	GSM1539295	GSM1539294	GSM1539293	GSM1539292	GSM1539291	GSM1539290	GSM1539289	GSM1539288	GSM1539287	GSM1539286	GSM1539285	GSM1539284	GSM1539283	GSM1539282	GSM1539281	GSM1539280	GSM1539279	GSM1539278	GSM1539277	GSM1539276	GSM1539275	GSM1539274	GSM1539273	GSM1539272	GSM1539271	GSM1539270	GSM1539269	GSM1539268	GSM1539267	GSM1539266	GSM1539265	GSM1539264	GSM1539263	GSM1539262	GSM1539261	GSM1539260	GSM1539259	GSM1539258	GSM1539257	GSM1539256	GSM1539255	GSM1539254	GSM1539253	GSM1539252	GSM1539251	GSM1539250	GSM1539249	GSM1539248	GSM1539247	GSM1539246	GSM1539245	GSM1539244	GSM1539243	GSM1539242	GSM1539241	GSM1539240	GSM1539239	GSM1539238	GSM1539237	GSM1539236	GSM1539235	GSM1539234	GSM1539233	GSM1539232	GSM1539231	GSM1539230	GSM1539229	GSM1539228	GSM1539227	GSM1539226	GSM1539225	GSM1539224	GSM1539223	GSM1539222	GSM1539221	GSM1539220	GSM1539219	GSM1539218	GSM1539217	GSM1539216	GSM1539215	GSM1539214	GSM1539213	GSM1539212	GSM1539211	GSM1539210	GSM1539209	GSM1539208	GSM1539207	GSM1539206	GSM1539205	GSM1539204	GSM1539203	GSM1539202	GSM1539201	GSM1539200	GSM1539199	GSM1539198	GSM1539197	GSM1539196	GSM1539195	GSM1539194	GSM1539193	GSM1539192	GSM1539191	GSM1539190	GSM1539189	GSM1539188	GSM1539187	GSM1539186	GSM1539118	GSM1539117	GSM1539116	GSM1539115	GSM1539114	GSM1539113	GSM1539112	GSM1539111	GSM1539110	GSM1539109	GSM1539108	GSM1539107	GSM1539106	GSM1539105	GSM1539104	GSM1539103	GSM1539102	GSM1539101	GSM1539100	GSM1539099	GSM1539098	GSM1539097	GSM1539096	GSM1539095	GSM1539094	GSM1539093	GSM1539092	GSM1539091	GSM1539090	GSM1539089	GSM1539088	GSM1539087	GSM1539086	GSM1539085	GSM1539084	GSM1539083	GSM1539082	GSM1539081	GSM1539080
Activated.B.cell	0.191180469	0.392417698	0.335233293	0.422625767	0.312276258	0.384688293	0.393098408	0.34282775	0.248407381	0.308461297	0.35719796	0.352695133	0.345219459	0.431450544	0.467525549	0.411865916	0.312545674	0.355697429	0.340008937	0.337099821	0.356815531	0.38621669	0.418636621	0.40512055	0.43821005	0.375574393	0.392431905	0.368269589	0.417105748	0.353120187	0.359042813	0.494753852	0.256567442	0.43268475	0.499974917	0.158268813	0.233735635	0.421236687	0.337787158	0.390756875	0.372701447	0.331644155	0.252295416	0.328428184	0.542189766	0.327342006	0.421256221	0.341247824	0.401349576	0.283563292	0.350029534	0.527043113	0.338828948	0.341299151	0.420240941	0.356818437	0.32655724	0.296094475	0.367855932	0.316247765	0.424107455	0.354055051	0.291910087	0.330264575	0.36008671	0.272456814	0.44607717	0.301285278	0.427294884	0.446802522	0.238379341	0.432381492	0.256755012	0.3904264	0.485123723	0.331738846	0.216183441	0.402767734	0.362792646	0.236982367	0.367765658	0.403868965	0.330665898	0.385293464	0.36383554	0.420335672	0.499000359	0.376133266	0.281918784	0.321022817	0.244679174	0.403098441	0.30298758	0.417690862	0.323782767	0.382428802	0.420935376	0.404900043	0.41118796	0.334336557	0.36394701	0.266753748	0.421260913	0.349876785	0.449265556	0.3168369	0.393188504	0.358458733	0.329667364	0.39934416	0.318729205	0.422025211	0.458059644	0.255647728	0.358237881	0.55596875	0.330801275	0.453344514	0.376031907	0.480095094	0.387984161	0.518585065	0.389614359	0.358682278	0.5575807	0.317590076	0.320865367	0.41486976	0.306526927	0.293161716	0.397967768	0.335576806	0.165685862	0.406937545	0.325401694	0.362572763	0.453905089	0.416477444	0.403897027	0.407459878	0.328455549	0.125847839	0.194455803	0.40716849	0.320083865	0.263354486	0.492962133	0.498495492	0.410709983	0.340879073	0.330096879	0.392277492	0.217078615	0.316288304	0.438048168	0.441455274	0.36507217	0.315590804	0.292650227	0.279402112	0.463321765	0.280505018	0.309057361	0.232545441	0.502166447	0.355729866	0.580830079	0.503605565	0.336901893	0.376675161	0.22280427	0.546319654	0.243571348	0.396981453	0.374697143	0.372672978	0.268044584	0.439075129	0.335296854	0.41661321	0.331668448	0.413828338	0.40284892	0.350406611	0.159334524	0.364201117	0.326540632	0.413182459	0.345691299	0.32470702	0.385670294	0.310462427	0.465646296	0.359558306	0.490702127	0.319093727	0.346875735	0.324472805	0.434886417	0.345322835	0.353653615	0.417150394	0.35696349	0.374108457	0.464084574	0.426426473	0.311635347	0.377767216	0.448623188	0.321053051	0.493198288	0.430124021	0.331146418	0.318813101	0.421097756	0.410719883	0.476559157	0.328577046	0.471176912	0.373247739	0.38815413	0.404678126	0.249389247	0.579288233	0.250741051	0.388486838	0.463952594	0.323571383	0.384090938	0.460370042	0.405060534	0.517362513	0.368064897	0.416630949	0.382537334	0.330801352	0.475181124	0.408698435	0.484321349	0.460194058	0.352943409	0.38293066	0.346916807	0.564838668	0.417149279	0.466553072	0.414703687	0.459949189	0.295311038	0.494029654	0.440274181	0.421839608	0.374698624	0.498775042	0.496407526	0.430983472	0.338353016	0.371024888	0.314873283	0.430759252	0.399279435	0.474712183	0.385003506	0.213322619	0.242899349	0.236999224	0.258023978	0.297485357	0.346689414	0.290936651	0.410838599	0.30277583	0.291408698	0.330743217	0.372892382	0.398604953	0.392330546	0.409759095	0.367826158	0.336528124	0.293254741	0.453785951	0.292418408	0.301672231	0.333055264	0.278868569	0.335374883	0.407639103	0.38285069	0.374523089	0.312394414	0.457947818	0.373049744	0.362593099	0.366853532	0.428518025	0.350813881	0.307709248	0.456047257	0.507148662	0.454668093	0.428886846	0.353589699	0.289243215	0.338047581	0.272278275	0.364821773	0.333547069	0.469606065	0.387183067	0.262374723	0.365636273	0.410905948	0.445708265	0.549490909	0.455941143	0.461889905	0.326964625	0.347907717	0.410327587	0.453476886	0.396866049	0.420791283	0.369871133	0.371642488	0.441765505	0.259269756	0.421466262	0.345070273	0.384650571	0.422008483	0.34381706	0.314846963	0.49296939	0.417980633	0.291609622	0.361813981	0.306496577	0.391475343	0.278196991	0.344758253	0.424360916	0.377795221	0.54889599	0.364968232	0.355318065	0.373054943	0.353328617	0.217469837	0.411628865	0.306754664	0.401431041	0.233394725	0.357230264	0.253655155	0.266479623	0.366140788	0.354394652	0.342229794	0.277279907	0.349627394	0.492676773	0.340378079	0.423679779	0.420203884	0.471051697	0.186752427	0.402323781	0.416785545	0.416508215	0.410752666	0.300861577	0.405081716	0.290096352	0.369374345	0.271590303	0.486937357	0.441262414	0.317008995	0.234508901	0.360001353	0.373937778	0.327619326	0.454407236	0.456140898	0.408969534	0.457751107	0.259443233	0.399477919	0.433057109	0.420252388	0.25849479	0.317994833	0.310974051	0.336064887	0.403894312	0.414925411	0.453898632	0.412393415	0.304425836	0.258018021	0.305049727	0.302827382	0.257970035	0.348347626	0.471717249	0.378305468	0.637244427	0.536930414	0.421322748	0.322326574	0.396856518	0.378102704	0.436303925	0.471014621	0.294393026	0.348405223	0.38226099	0.37009681	0.515263324	0.250128294	0.440320996	0.364476985	0.443105464	0.420439996	0.389248672	0.436484643	0.384530854	0.373656734	0.454960816	0.380119997	0.264410419	0.36315688	0.479511678	0.409770492	0.263422032	0.375910687	0.343452607	0.369922165	0.369134198	0.304949614	0.453282267	0.254206353	0.560070473	0.413338496	0.41878423	0.460319619	0.346145427	0.400698529	0.399211767	0.37459756	0.316904251	0.264528515	0.302251751	0.410619069	0.492653403	0.310994895	0.35533388	0.406860671	0.389291221	0.452868803	0.370304348	0.395923308	0.392729406	0.408282977	0.451922551	0.352967583	0.358848043	0.416973795	0.347042814	0.464183612	0.38729578	0.525362394	0.346249761	0.519190154	0.453878774	0.368518528
Activated.CD4.T.cell	0.394273481	0.388630086	0.340037596	0.476786576	0.421014884	0.408583303	0.481756892	0.405448825	0.43133178	0.428871906	0.3563988	0.412772505	0.306807111	0.485577551	0.423592469	0.415927267	0.477984196	0.418053816	0.427690666	0.435492532	0.447012455	0.426021503	0.421762409	0.430881467	0.497127872	0.389734395	0.363983107	0.423494626	0.417353139	0.450263978	0.405773658	0.392428929	0.433553849	0.41291626	0.488429374	0.386598424	0.442697309	0.380816251	0.435118941	0.4101499	0.496624566	0.456864132	0.388802218	0.351164737	0.421170884	0.476909879	0.380531497	0.418488866	0.388152988	0.385398039	0.410325493	0.485498371	0.492101922	0.435152126	0.388437927	0.427305699	0.443113967	0.430345668	0.412936986	0.379614925	0.426158096	0.417003303	0.429005382	0.381996089	0.435230935	0.354102292	0.443843084	0.40863833	0.395487438	0.421970279	0.423163547	0.502241431	0.407484226	0.442981886	0.441022517	0.467104549	0.440257684	0.416018912	0.483694991	0.310624264	0.418759296	0.368251743	0.391663021	0.360243175	0.367705835	0.457042327	0.469351877	0.406158864	0.458309363	0.431405615	0.452690468	0.467755509	0.394805012	0.500158869	0.364280613	0.47571286	0.452166132	0.476196942	0.35175554	0.427810331	0.437042777	0.346191132	0.427122151	0.451094336	0.445641263	0.382007237	0.393296702	0.382198714	0.410254625	0.417905471	0.47523476	0.504842277	0.408312382	0.4932689	0.380801291	0.502446625	0.452491757	0.450475016	0.399462558	0.394432628	0.543040949	0.433447437	0.431881931	0.536713482	0.396913968	0.389511361	0.431337522	0.406395425	0.440121567	0.420765019	0.445847598	0.457139163	0.395919123	0.470672347	0.41364083	0.464475512	0.495477183	0.422372855	0.420670931	0.414786088	0.433192575	0.458401552	0.37018978	0.475713578	0.41333964	0.397619786	0.483634717	0.44511327	0.394216531	0.432784705	0.430322274	0.353858485	0.395199882	0.430140155	0.435544201	0.409513413	0.461035828	0.406096692	0.467775573	0.412248116	0.453741231	0.39965629	0.44080184	0.281972264	0.438624678	0.457785976	0.427584143	0.52428126	0.388572068	0.455023716	0.422455541	0.422155857	0.35927969	0.396778002	0.424215532	0.460443429	0.406066488	0.432510729	0.469600637	0.434785949	0.416262379	0.404566084	0.410605278	0.459424468	0.364273002	0.39085247	0.397789641	0.397598819	0.530988416	0.371270481	0.488632187	0.401095583	0.357494222	0.36831664	0.449683822	0.419310256	0.365417569	0.460692819	0.474788409	0.416215804	0.524448091	0.375182813	0.481614905	0.434665491	0.385317028	0.438765575	0.42354744	0.425929356	0.418562869	0.414845621	0.351873123	0.440913809	0.381511936	0.406182083	0.456155994	0.473338719	0.470187588	0.364602265	0.454496908	0.444332798	0.470774879	0.465477614	0.353536022	0.457346074	0.402567921	0.396939873	0.361466375	0.380175008	0.427428821	0.449275911	0.420090167	0.402896491	0.474334573	0.396716699	0.51393214	0.382336082	0.4119176	0.436628067	0.441010871	0.416503681	0.401928863	0.378192683	0.521134707	0.414761665	0.444918685	0.426253692	0.428674537	0.412881467	0.382668275	0.45616138	0.382718467	0.385131753	0.412001821	0.432633143	0.462020082	0.441282771	0.461122631	0.364127613	0.470477271	0.408006216	0.430841153	0.405902522	0.415741904	0.408078927	0.388427958	0.448077488	0.386872238	0.403624151	0.420034462	0.398974825	0.417960022	0.462848973	0.387717447	0.444049568	0.418571973	0.479939104	0.471116643	0.433856885	0.326125853	0.44786905	0.410946922	0.42272199	0.444995601	0.367052042	0.389674681	0.347327677	0.424544781	0.373474791	0.364609329	0.432298246	0.450115789	0.408746009	0.396547622	0.38299245	0.398161426	0.390639853	0.449434113	0.442715596	0.413467261	0.506194504	0.325431106	0.424232388	0.380102547	0.380898116	0.402393866	0.346485377	0.43705998	0.448074999	0.457271993	0.429394596	0.423012763	0.442338832	0.488392364	0.443841713	0.473903655	0.469574962	0.392104695	0.394096963	0.390040342	0.399507571	0.412614625	0.404211777	0.46655979	0.419828552	0.417110445	0.428048846	0.372109048	0.428116714	0.41999276	0.474965379	0.44254	0.375218785	0.408131357	0.444628134	0.481403115	0.434719483	0.403955324	0.460756289	0.439426698	0.398202616	0.474794617	0.449674508	0.464207841	0.40404636	0.350696895	0.361222187	0.480386165	0.426270636	0.459791241	0.43417799	0.466219529	0.440906052	0.375111567	0.425729411	0.341904728	0.44870306	0.449743703	0.468380408	0.471913639	0.418840219	0.40336613	0.434900156	0.429822526	0.446019699	0.48298431	0.412342953	0.316077881	0.447976831	0.485306977	0.433550115	0.442778703	0.41913187	0.345597498	0.424427412	0.478090185	0.429929338	0.468105544	0.436073651	0.491643537	0.376869167	0.399243435	0.413559147	0.385979252	0.371220355	0.387344865	0.433383585	0.343004216	0.436721522	0.501260947	0.435005074	0.457856842	0.377962561	0.336791007	0.460802877	0.402856496	0.4353219	0.43683131	0.5115572	0.450437034	0.379401842	0.499494757	0.4329205	0.42437203	0.403444852	0.531873668	0.447450964	0.44883771	0.490342218	0.422445784	0.42422592	0.429144578	0.474864214	0.422728728	0.412366472	0.433863875	0.394450674	0.409879933	0.454043639	0.410524894	0.397319739	0.40765122	0.425581176	0.365078617	0.368078277	0.455167273	0.41787754	0.419494533	0.472387196	0.432776029	0.506174415	0.416656339	0.424641087	0.427646644	0.378824897	0.42297218	0.386563689	0.392149495	0.447320125	0.517344992	0.390483245	0.372700857	0.348618094	0.390540871	0.462306716	0.472352264	0.422751879	0.412015382	0.448940927	0.429636537	0.348764105	0.395546384	0.439384526	0.449970315	0.427380338	0.392656429	0.447750871	0.365536293	0.45654268	0.454249473	0.477705539	0.413854101	0.437778593	0.398412585	0.449697551	0.437790157	0.410585995	0.396142896	0.406507457	0.459682545	0.41012572	0.405967715	0.400646528	0.355574274	0.360175256	0.409555301	0.34984348	0.398968891
Activated.CD8.T.cell	0.693233122	0.712320855	0.640793979	0.736736044	0.772820526	0.705269564	0.786489016	0.716491839	0.722227426	0.642256113	0.669274678	0.683977195	0.699712694	0.713533805	0.743967584	0.713818829	0.736097062	0.708400954	0.713881325	0.712936265	0.703381922	0.749619641	0.6893356	0.694310086	0.756468158	0.673902034	0.676113915	0.732930613	0.742867589	0.732419957	0.708082027	0.71554741	0.726217698	0.666647101	0.757412776	0.723125229	0.661668686	0.713192369	0.724009726	0.694223609	0.768750152	0.707782915	0.703256586	0.67311679	0.719007323	0.745059191	0.731984954	0.687551909	0.697934883	0.727408421	0.709901114	0.760356556	0.764559857	0.700392241	0.672027352	0.722256854	0.712994872	0.692279468	0.702729831	0.713445667	0.652834119	0.706909575	0.645615258	0.715928438	0.740676476	0.663023221	0.745909582	0.693510341	0.667002172	0.730019829	0.720014351	0.678693079	0.743474708	0.73337977	0.70123167	0.727478798	0.784500177	0.685601723	0.704429719	0.63763497	0.687711154	0.698201996	0.73805635	0.716293679	0.678620873	0.750678569	0.716779395	0.678093433	0.738312114	0.690995265	0.696504018	0.792516358	0.657400186	0.730786892	0.691571993	0.728149932	0.710796378	0.716273408	0.65614322	0.722965348	0.684331919	0.655951313	0.738680198	0.764097874	0.738004683	0.737285957	0.706725986	0.732525403	0.73162716	0.683588105	0.757866378	0.763549919	0.708076084	0.746204661	0.737435817	0.771799118	0.7192798	0.773368453	0.718077025	0.68504797	0.801245019	0.738050253	0.674348274	0.791598311	0.736704623	0.698229302	0.726360536	0.730547325	0.66534213	0.682445114	0.725944429	0.755692744	0.685459029	0.748676292	0.740245821	0.680177213	0.769184493	0.722398402	0.7233185	0.722630381	0.701824061	0.771758793	0.656598822	0.781639086	0.670045541	0.681900947	0.751721632	0.706949726	0.681586952	0.677681583	0.749825561	0.696671106	0.711546565	0.700599843	0.718307466	0.706671168	0.741649566	0.690739916	0.745119376	0.683592117	0.745977964	0.62741259	0.739333857	0.650012076	0.75124335	0.74714961	0.740317757	0.756852894	0.659090911	0.714083208	0.664315296	0.713509483	0.676608711	0.677109586	0.744583828	0.770388779	0.698958775	0.738353497	0.719306795	0.673534557	0.753774609	0.63930109	0.759304417	0.718336324	0.636282823	0.694552935	0.68295323	0.697851667	0.784934674	0.687583358	0.742541337	0.638456297	0.670817324	0.687298996	0.739690256	0.68886276	0.682679436	0.717139556	0.712470827	0.73222585	0.800175592	0.73455397	0.716502192	0.691238688	0.691329439	0.743321105	0.680944882	0.694623303	0.713128335	0.687880106	0.69938078	0.715943453	0.730769159	0.660201092	0.690118899	0.716232338	0.734447814	0.65028755	0.738329423	0.702465353	0.76093309	0.669314155	0.660234332	0.750089482	0.701322011	0.776240075	0.679414958	0.695928136	0.709559942	0.707580717	0.680012842	0.723587246	0.7167338	0.703694029	0.760427848	0.711211716	0.73183957	0.721395792	0.739984486	0.702305166	0.712250906	0.686520292	0.759465393	0.730008324	0.707549064	0.758628991	0.719681541	0.689652154	0.635670696	0.699136856	0.717033546	0.693757121	0.70762474	0.687146482	0.680656149	0.689098494	0.75592839	0.675253797	0.755724928	0.708463244	0.706090494	0.761397608	0.720591462	0.685442324	0.67683397	0.771965217	0.635342129	0.654037388	0.710146118	0.697985912	0.709568757	0.806372499	0.680477974	0.711137107	0.717640359	0.761105012	0.674276257	0.69705557	0.677551895	0.703510586	0.698972237	0.733251504	0.744789278	0.658128215	0.717395732	0.683916306	0.684232024	0.672269044	0.701494679	0.686632293	0.679311746	0.691974697	0.666693326	0.693121843	0.667234845	0.694320569	0.727114978	0.722383813	0.692986728	0.740051893	0.699510712	0.722832777	0.690270179	0.708034806	0.679067394	0.578859991	0.668967226	0.707557478	0.740076614	0.72713293	0.689880025	0.711179114	0.792790943	0.718200726	0.769025164	0.776380465	0.711191216	0.633812101	0.709047769	0.710490834	0.695766589	0.755988377	0.736550729	0.716995004	0.704094548	0.660129885	0.648770549	0.679890434	0.721350967	0.746461689	0.652173209	0.69119558	0.680958681	0.751814839	0.788598174	0.721441914	0.722209469	0.751754854	0.712750717	0.681069787	0.785423881	0.719550781	0.698675632	0.718847491	0.711972591	0.682202162	0.740723519	0.694189832	0.713393539	0.706424899	0.703168339	0.712527325	0.684430211	0.75134348	0.683691296	0.72289988	0.756223832	0.723721345	0.759323346	0.697823938	0.693163047	0.712580193	0.715671698	0.725602248	0.717022274	0.705486216	0.684208308	0.766969715	0.748190428	0.761952944	0.74523388	0.727222524	0.702904833	0.690020513	0.774259795	0.712631091	0.725468895	0.704876239	0.759665295	0.624150846	0.681573735	0.659869442	0.673270049	0.713058986	0.664139691	0.710125383	0.621256756	0.731679623	0.669233386	0.699464094	0.746678207	0.68710512	0.70742249	0.733490737	0.71835119	0.687210959	0.676635505	0.78857582	0.711458668	0.685681207	0.752490347	0.712450839	0.716067226	0.7111908	0.755273818	0.714964201	0.731575094	0.749243972	0.736520913	0.73836348	0.716010358	0.739089596	0.711571698	0.647895236	0.703917638	0.683708359	0.67774436	0.736889191	0.683098716	0.685323992	0.696407174	0.702173702	0.673573053	0.693402878	0.702271358	0.713071883	0.701835261	0.733365687	0.749116204	0.701665419	0.666437636	0.725835004	0.731688945	0.645708641	0.690115078	0.633343237	0.657632514	0.74276278	0.715694893	0.700454396	0.630005987	0.683859202	0.668302284	0.762392951	0.784460456	0.748012023	0.700867197	0.695810973	0.697824293	0.668537353	0.72071464	0.681907666	0.689144833	0.69999025	0.704365001	0.761792476	0.672834295	0.734516221	0.748390048	0.755657266	0.730129819	0.750103475	0.733118955	0.797947311	0.712031511	0.72906947	0.706953871	0.708797809	0.709426647	0.700954863	0.731851694	0.698724733	0.649511687	0.682256433	0.690137835	0.700298564	0.680738506
